url,region,price,year,manufacturer,model,condition,fuel,odometer,transmission,drive,type,description,state,lat,long,posting_date,vehicle_age,vehicle_label,market_median_price,deal_score
https://portland.craigslist.org/mlt/ctd/d/gladstone-2017-gmc-yukon-slt-stop-in/7316464351.html,portland,45988,2017.0,gmc,yukon,,gas,60565.0,automatic,4wd,suv,"2017 GMC Yukon SLT     Offered by: Auto Town Buick GMC — (503) 822-6281 — $45,988     *Great Buy* 2017 GMC Yukon SLT Onyx Black 4WD EcoTec3 5.3L V8 6-Speed Automatic Electronic with OverdriveYukon creates a premium and rewarding driving experience. Features:Keyless Entry w/ Remote Start & Push Start",or,45.379284,-122.604622,2021-05-03T15:10:27-0700,8.0,2017 Gmc Yukon,45734.5,-253.5
https://atlanta.craigslist.org/eat/cto/d/marietta-2008-ford-focus/7315877329.html,atlanta,2999,2008.0,ford,focus,,gas,180000.0,automatic,,,"Selling very clean in and out 2008 Ford Focus with 180,000 miles, automatic transmission, power windows, power door locks, AM/FM/CD payer, AC. Asking $2,999. If interested, please call me. Thank you!",ga,33.9382,-84.5403,2021-05-02T15:18:16-0400,17.0,2008 Ford Focus,3750.0,751.0
https://chicago.craigslist.org/sox/ctd/d/2004-ford-e350-cargo-commercial-van/7315466733.html,chicago,4499,2004.0,ford,e-series cargo e-350 sd,,gas,80000.0,automatic,,van,STOCK# CYC-A46867 VEHICLE DESCRIPTION: ACTUAL LOW MILES 80K 1-OWNER CARGO VAN ROOF RACK COMMERCILA VAN HUGE CARGO SPACE STEEL WHEEL GOOD TIRES 5.4L V8 CHECK IT OUT AND GO FOR TEST DRIVE FINANCING AVAILABLE WARRANTY AVAILABLE GRANTED HAGGLE FREE LOW PRICES YOUR CHOICE AUTOS GREAT CARS AT TRUE AFFORDA,il,41.635,-87.7362,2021-05-01T14:50:17-0500,21.0,2004 Ford E-Series Cargo E-350 Sd,5499.0,1000.0
https://ocala.craigslist.org/ctd/d/ocala-2017-hyundai-sonata-base/7315477904.html,ocala,11990,2017.0,hyundai,sonata,,gas,155808.0,automatic,,sedan,"2017 Hyundai Sonata Base     Offered by: Driven Auto Sales — (352) 309-0802 — $11,990       Driven Auto Sales    Year: 2017 Make: Hyundai Model: Sonata Series: Base VIN: 5NPE24AF9HH594791 Stock #: 2630 Condition: Used Mileage: 155,808 MPG: 25 city / 36 highway Exterior: Blue Interior: Gray Body: 4d ",fl,29.169838,-82.138774,2021-05-01T16:10:54-0400,8.0,2017 Hyundai Sonata,11852.5,-137.5
https://nashville.craigslist.org/ctd/d/madison-2013-kia-sorento-base-lx/7314419521.html,nashville,9885,2013.0,kia,sorento,,gas,103632.0,automatic,fwd,wagon,"2013 Kia Sorento Base / LX     Offered by: Spartan Auto Sales LLC — (615) 488-8232  — $9,885     Zero Down available!! First-Time Buyer program available!! Recent Bankruptcy program available!! LOT FINANCING available!! Good credit/Bad credit/No credit - Apply Today   Spartan Auto Sales LLC    Year:",tn,36.278975,-86.709449,2021-04-29T13:00:25-0500,12.0,2013 Kia Sorento,9940.0,55.0
https://eauclaire.craigslist.org/ctd/d/menomonie-2018-toyota-hr-xle/7316187293.html,eau claire,15878,2018.0,toyota,c-hr,,gas,125719.0,automatic,,,"Red Cedar Automotive address:    1221 N. Broadway St. Menomonie WI, 54751phone:      ☎ (715) 309-4777   link:       https://14647.dealerresources.net/v/45054343/2/22311464  contact:    Mick Peabody   2018 TOYOTA C-HR XLE Notes from the DealerCall today 715-309-4777 or apply online at www.redcedaraut",wi,44.896683,-91.932618,2021-05-03T09:40:59-0500,7.0,2018 Toyota C-Hr,19981.0,4103.0
https://newyork.craigslist.org/fct/cto/d/norwalk-toyota-camry-2012-low-miles/7315616951.html,new york city,10999,2012.0,toyota,camry le,like new,gas,37000.0,automatic,fwd,sedan,"Hi all, up for sale is a preloved Toyota Camry Le with only 37k miles . Car was bought brand new and driven by and elderly, Hence the miles. Exterior has some scratches, interior is mint. Engine runs extremely quite. Drives smooth as like a new car. Car is priced below kbb value for quick sale. Also",ny,41.0957,-73.4285,2021-05-01T22:08:30-0400,13.0,2012 Toyota Camry Le,9500.0,-1499.0
https://cnj.craigslist.org/cto/d/linden-2009-bmw-328i-xdrive-coupe/7316024888.html,central nj,5500,2009.0,bmw,328i xdrive coupe,good,gas,158381.0,automatic,4wd,coupe,"Vehicle runs well. Interior is in excellent condition and well maintained. Wheels have been dipped black. Treads on tires are in great shape, lots of life left.  Feel free to reach out with additional questions.",nj,40.6354,-74.2556,2021-05-02T21:07:44-0400,16.0,2009 Bmw 328I Xdrive Coupe,5500.0,0.0
https://omaha.craigslist.org/ctd/d/omaha-2014-jeep-grand-cherokee-limited/7308300246.html,omaha / council bluffs,18995,2014.0,jeep,grand cherokee limited 4x4,excellent,gas,76671.0,automatic,4wd,suv,"The 4x4 2014 Jeep Grand Cherokee has a great reputation for safety and reliablity. This vehicle is beautiful with the red exterior and black leather interior and it has many great comfort features like: front and rear heated seats, heated steering wheel, heated mirrors, parking sensors, rear climate",ia,41.2133,-96.043929,2021-04-17T11:37:39-0500,11.0,2014 Jeep Grand Cherokee Limited 4X4,18434.0,-561.0
https://ocala.craigslist.org/ctd/d/tampa-2013-ford-350-f350-350-super-duty/7313519041.html,ocala,49998,2013.0,ford,f-350,,other,122615.0,automatic,4wd,pickup,"2013 Ford F-350 F350 F 350 Super Duty King Ranch 4x4 4dr Crew Cab 8 ft. LB DRW Pickup     Offered by: Consumer Auto Credit — (813) 737-0583 — $49,998       Consumer Auto Credit    Year: 2013 Make: Ford Model: F-350 Super Duty Series: King Ranch 4x4 4dr Crew Cab 8 ft. LB DRW Pickup VIN: 1FT8W3DT7DEB8",fl,28.00853,-82.45974,2021-04-27T16:24:34-0400,12.0,2013 Ford F-350,32998.0,-17000.0
https://seattle.craigslist.org/see/ctd/d/puyallup-2019-gmc-yukon-xl-slt-4x4/7316476645.html,seattle-tacoma,57999,2019.0,gmc,yukon xl slt 4x4 gas suv,,gas,21245.0,automatic,4wd,suv,"2019 GMC Yukon XL SLT 4x4 **Clean Carfax Two Owner 4x4 SUV With Backup Camera!**  WANT TO FIND OUT MORE ABOUT THIS VEHICLE? Copy the link below and paste it into your browser:  https://www.nwmsrocks.com/i/125166  📱 or Text ""82662"" to 253-948-9482     We've got experts standing by for you, call 253-9",wa,47.206063,-122.320587,2021-05-03T15:36:15-0700,6.0,2019 Gmc Yukon Xl Slt 4X4 Gas Suv,54999.0,-3000.0
https://omaha.craigslist.org/cto/d/omaha-2008-honda-fit-texas-car-speed/7315272422.html,omaha / council bluffs,5900,2008.0,honda,fit sport hatchback,excellent,gas,140000.0,manual,fwd,hatchback,"Clean Title  2 owner  140k miles  4 cylinder, 5 speed manual  Runs, Drives, and Looks Excellent inside and out  Power windows, locks  New tires, and clutch  Texas car, No rust!  Save at the PUMP, she sips the gas!  Trade-ins welcome  Sorry, no payments   Schedule your showing now, this will sell fas",ia,41.2075,-96.1147,2021-05-01T09:14:48-0500,17.0,2008 Honda Fit Sport Hatchback,6495.0,595.0
https://dayton.craigslist.org/ctd/d/dayton-2014-ram-1500-quad-cab-laramie/7308703149.html,dayton / springfield,29590,2014.0,ram,1500 quad cab laramie pickup,good,diesel,73040.0,other,4wd,pickup,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience that allows all customers to buy and trade their cars without ever leaving the safety of their house, w",oh,39.77,-84.19,2021-04-18T09:53:41-0400,11.0,2014 Ram 1500 Quad Cab Laramie Pickup,29590.0,0.0
https://cosprings.craigslist.org/ctd/d/colorado-springs-2013-lexus-gs-gs-350/7309957309.html,colorado springs,23990,2013.0,lexus,gs 350 sedan 4d,good,gas,39664.0,other,rwd,sedan,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience that allows all customers to buy and trade their cars without ever leaving the safety of their house, w",co,38.82108,-104.82311,2021-04-20T12:50:59-0600,12.0,2013 Lexus Gs 350 Sedan 4D,22990.0,-1000.0
https://chillicothe.craigslist.org/ctd/d/circleville-04-chevrolet-silverado-3500/7311949133.html,chillicothe,4000,2004.0,chevrolet,silverado 3500,good,gas,159780.0,automatic,rwd,truck,we  have 04 chevy 3500 service truck needs nothing ready to go to work. strong motor has nices tires and its 2wd truck. has the long bed. the price is 4000+tav&title&tag price is firm,oh,39.601831,-82.924971,2021-04-24T13:32:07-0400,21.0,2004 Chevrolet Silverado 3500,12075.0,8075.0
https://galveston.craigslist.org/ctd/d/galveston-2018-ford-f150-super-cab/7304679117.html,galveston,33590,2018.0,ford,f150 super cab lariat,good,other,38989.0,other,4wd,pickup,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience that allows all customers to buy and trade their cars without ever leaving the safety of their house, w",tx,29.3,-94.79,2021-04-10T10:20:59-0500,7.0,2018 Ford F150 Super Cab Lariat,35990.0,2400.0
https://santafe.craigslist.org/ctd/d/trinidad-2500-ford-super-duty-f350/7305327728.html,santa fe / taos,5750,2007.0,ram,2500,,diesel,15000.0,manual,4wd,,Ford Super Duty F250 f350 f450 f550 Dodge ram Cummins Turbo diesel ram 2500 ram 3500 ram 4500 ram5500 diesel yes we have lots of diesel parts let me know what you need yes we buy trucks for sale or trade.                                call 719859one970,nm,37.178633,-104.516117,2021-04-11T14:34:50-0600,18.0,2007 Ram 2500,22999.0,17249.0
https://poconos.craigslist.org/ctd/d/pocono-pines-2016-chevy-chevrolet-cruze/7316151076.html,poconos,15590,2016.0,chevrolet,cruze limited 1lt,good,gas,45387.0,other,fwd,sedan,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience that allows all customers to buy and trade their cars without ever leaving the safety of their house, w",pa,41.11,-75.45,2021-05-03T09:32:21-0400,9.0,2016 Chevrolet Cruze Limited 1Lt,15590.0,0.0
https://bham.craigslist.org/ctd/d/birmingham-2017-dodge-challenger-t/7304783155.html,birmingham,28590,2017.0,dodge,challenger r/t shaker,good,other,65817.0,other,rwd,coupe,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience that allows all customers to buy and trade their cars without ever leaving the safety of their house, w",al,33.52,-86.79,2021-04-10T13:01:00-0500,8.0,2017 Dodge Challenger R/T Shaker,33990.0,5400.0
https://modesto.craigslist.org/cto/d/modesto-2007-ford-fusion/7313833556.html,modesto,4000,2007.0,ford,fusion,good,gas,122000.0,automatic,,,07 ford fusion 122k miles maintained on a regular basis runs good..interior is fair condition..4 cylinder clean title..4000 or best offer call or text anytime  show contact info  or  show contact info  thanks,ca,37.6693,-120.8817,2021-04-28T08:20:57-0700,18.0,2007 Ford Fusion,4000.0,0.0
https://rochester.craigslist.org/cto/d/rochester-2001-ford-excursion-limited/7313795363.html,rochester,7500,2001.0,ford,excursion,,gas,200500.0,automatic,4wd,,2001 Ford Excursion Limited V10 6.8L  - Former PA truck - 200K on chassis - New engine at 100K - Rebuilt transmission at 91K - New tires - New brake lines  - New starter - New rear calipers - New Prodigy brake controller - New helper springs added - Converted to 9 passenger   Asking $7500 B/O,ny,43.225953,-77.707421,2021-04-28T10:11:48-0400,24.0,2001 Ford Excursion,12600.0,5100.0
https://greenville.craigslist.org/ctd/d/spartanburg-2016-honda-cr-ex-72k/7310268300.html,greenville / upstate,14900,2016.0,honda,cr-v ex,excellent,gas,72123.0,automatic,fwd,,"2016 Honda CR-V gray 4 door auto v4 2.4L fwd 72,123 miles $14900 salvage title CALL OR TEXT 864-237-5335 to see more cars visit Empire auto sales llc     honda, bmw, crv, mercedes, ford, mazda, lx, rx, ls, is, gs, 470 honda, lexus, toyota, ford, accord, civic, coupe, Mercedes,Honda Pilot, Lexus gx47",sc,34.898307,-81.942179,2021-04-21T09:12:53-0400,9.0,2016 Honda Cr-V Ex,18188.0,3288.0
https://siouxfalls.craigslist.org/cto/d/strasburg-2003-chevrolet-regular-cab/7302228118.html,sioux falls / se sd,15500,2003.0,chevrolet,silverado 1500,excellent,gas,92000.0,automatic,rwd,,"2003 Chevrolet Regular Cab Short Box Silverado LT  92,000 Miles  5.3 Engine  Automatic Transmission  2 Wheel Drive  Loaded  New Front Suspension  New Sway Bars  20 Inch Wheels  Dual Exhaust  Fresh Air Intake With Tuner  Runs Strong / Excellent Condition / 20 MPG  Asking $15,500 OBO / Trades Welcome",sd,46.0979,-100.2119,2021-04-05T14:17:07-0500,22.0,2003 Chevrolet Silverado 1500,6450.0,-9050.0
https://newjersey.craigslist.org/ctd/d/paterson-2016-land-rover-lr4-hse-scv6/7315384446.html,north jersey,37985,2016.0,rover,lr4,,gas,60338.0,automatic,,other,"2016 LAND ROVER LR4 HSE SCV6     Offered by: Fast Track Motors — (201) 383-6238  — $37,985     ...CLEAN CARFAX...PRIOR CERTIFIED PRE-OWNED...EXCELLENT SERVICE HISTORY...FULLY LOADED...HSE SCV6 TRIM PACKAGE...3.0-LITER SCV6 (SUPER-CHARGED V6) ENGINE...FOUR WHEEL DRIVE...NAVIGATION SYSTEM...BACK UP CA",nj,40.923344,-74.143356,2021-05-01T13:30:10-0400,9.0,2016 Rover Lr4,35375.0,-2610.0
https://minneapolis.craigslist.org/dak/ctd/d/burnsville-2014-nissan-versa-note/7316284107.html,minneapolis / st paul,5998,2014.0,nissan,versa note,,gas,111050.0,manual,fwd,hatchback,"Walser Experienced Autos address:    600 W 121st St Burnsville MN, 55337phone:      ☎ (952) 314-1060   link:       https://10736.dealerresources.net/l/44534632/2/22311610  contact:    Sales   2014 NISSAN VERSA NOTE S Vehicle InfoStock #: 3BA786TVIN: 3N1CE2CP4EL437502Condition: UsedOdometer: 111050Fu",mn,44.785945,-93.287012,2021-05-03T12:10:37-0500,11.0,2014 Nissan Versa Note,6995.0,997.0
https://indianapolis.craigslist.org/ctd/d/indianapolis-2015-toyota-sequoia-sr5/7315450420.html,indianapolis,32990,2015.0,toyota,sequoia sr5 sport utility,good,other,67498.0,other,4wd,other,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience that allows all customers to buy and trade their cars without ever leaving the safety of their house, w",in,39.77,-86.14,2021-05-01T15:21:04-0400,10.0,2015 Toyota Sequoia Sr5 Sport Utility,32990.0,0.0
https://enid.craigslist.org/ctd/d/cleveland-2013-gmc-sierra-1500-extended/7313401138.html,northwest ok,24590,2013.0,gmc,sierra 1500 extended cab slt,good,other,80318.0,other,,pickup,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience that allows all customers to buy and trade their cars without ever leaving the safety of their house, w",ok,36.29,-96.46,2021-04-27T12:11:21-0500,12.0,2013 Gmc Sierra 1500 Extended Cab Slt,24590.0,0.0
https://akroncanton.craigslist.org/ctd/d/akron-2015-mitsubishi-mirage-low-59k/7311643939.html,akron / canton,4995,2015.0,mitsubishi,mirage,excellent,gas,59000.0,automatic,fwd,hatchback,💥LOW MILES 💥AUTO 💥ICE COLD A/C 💥GREAT GAS MILEAGE 💥POWER EVERYTHING 💥$1000's UNDER MARKET VALUE  If you are looking for sporty still comfortable hatchback with a great gas mileage look no more.  This Black on black Mirage hatchback comes with the economical still powerful engine paired with smooth s,oh,41.014122,-81.490566,2021-04-23T19:29:42-0400,10.0,2015 Mitsubishi Mirage,5996.0,1001.0
https://albany.craigslist.org/ctd/d/schenectady-2010-nissan-altima-4dr-sdn/7315228703.html,albany,7995,2010.0,nissan,altima,,gas,73000.0,automatic,fwd,sedan,"2010 Nissan Altima 4dr Sdn I4 CVT 2.5 S     Offered by: Super Auto Care Service Inc. — (518) 241-4597 — $7,995       Super Auto Care Service Inc.    Year: 2010 Make: Nissan Model: Altima Series: 4dr Sdn I4 CVT 2.5 S VIN: 1N4AL2AP5AN440213 Stock #: 40213 Condition: Used Mileage: 73,000 MPG: 23 city /",ny,42.75026,-73.86952,2021-05-01T08:12:32-0400,15.0,2010 Nissan Altima,5935.0,-2060.0
https://muskegon.craigslist.org/ctd/d/grant-2016-chevrolet-silverado-2500hd/7302592762.html,muskegon,27399,2016.0,chevrolet,silverado 2500hd,good,gas,159750.0,automatic,4wd,truck,"2016 Chevrolet Silverado 2500HD 4WD Crew Cab 167.7"" Work Truck - $27,399  Year: 2016 Make:Chevrolet Model:Silverado 2500HD Trim:4WD Crew Cab 167.7"" Work Truck Mileage:159,750 Stock #:2342 VIN:1GC1KUEG2GF229198 Trans:Automatic Color:White Vehicle Type:Truck State:MI Drive Train:4WD Engine:V8, Flex Fu",mi,43.34116,-85.81076,2021-04-06T11:04:38-0400,9.0,2016 Chevrolet Silverado 2500Hd,36996.0,9597.0
https://albany.craigslist.org/ctd/d/plaistow-2016-toyota-tacoma-grn305l/7301610134.html,albany,29990,2016.0,toyota,tacoma,,other,149230.0,,4wd,pickup,"2016 Toyota Tacoma GRN305L     Offered by: DIESEL WORLD TRUCK SALES AND SERVICE — (603) 952-3386 — $29,990       DIESEL WORLD TRUCK SALES AND SERVICE    Year: 2016 Make: Toyota Model: Tacoma Series: GRN305L VIN: 5TFCZ5AN8GX004003 Stock #: 3720T Condition: Used Mileage: 149,230 MPG: 18 city / 23 high",ny,42.834977,-71.107791,2021-04-04T08:27:04-0400,9.0,2016 Toyota Tacoma,28997.0,-993.0
https://losangeles.craigslist.org/lac/cto/d/cerritos-2003-toyota-highlander/7316458645.html,los angeles,5200,2003.0,toyota,highlander,excellent,gas,197000.0,automatic,fwd,suv,Limited Toyota Highlander V6........... runs and looks great. Current registration valid through 9/2021. No warning lights no oil leaks very well maintained. Call to view and drive  show contact info  Se habla Español.,ca,33.8669,-118.0686,2021-05-03T14:59:24-0700,22.0,2003 Toyota Highlander,5200.0,0.0
https://wichita.craigslist.org/ctd/d/lawrence-sleek-red-charger-2017-dodge-t/7312353402.html,wichita,20792,2017.0,dodge,charger,,gas,114491.0,automatic,rwd,,➔ Want to see more pictures?Paste this link to VIEW MORE DETAILED PHOTOS: https://www.jimfalk.com/auto/used-2017-dodge-charger-rt-57l-v8-hemi-heated-seats-bluetooth-push-start-keyless-entry-torred-clearcoat-sedan-for-sale-clinton-mo/54830432/💲 Want to get the lowest price?Paste this link to get your,ks,38.990868,-95.233358,2021-04-25T11:01:34-0500,8.0,2017 Dodge Charger,23354.5,2562.5
